date,price,log_returns,volatility
2023-07-16,30239.3,-0.001490325553379082,0.01852187923209412
2023-07-17,30148.2,-0.0030171829968094303,0.017447876252738845
2023-07-18,29857.3,-0.009695853844910129,0.01705941769757964
2023-07-19,29912.6,0.0018504302593566077,0.017088468289946514
2023-07-20,29797.9,-0.0038418750833104118,0.017086852467206617
2023-07-21,29915.1,0.0039254484114327895,0.016925879696487848
2023-07-22,29766.8,-0.0049696911533945905,0.01670803596317679
2023-07-23,30082.4,0.010546604645223162,0.017059299197095517
2023-07-24,29178.4,-0.030511573618308155,0.014426710867319297
2023-07-25,29225.0,0.001595797843590552,0.010418468773323098
2023-07-26,29336.1,0.0037943321861028047,0.01063364664130487
2023-07-27,29209.0,-0.004341958581689501,0.01063081305761682
2023-07-28,29314.2,0.003595159297872882,0.010824348630779647
2023-07-29,29360.4,0.0015747873712927288,0.010611665519652702
2023-07-30,29277.7,-0.0028206935365315267,0.010556371343300381
2023-07-31,29227.6,-0.0017126657669035593,0.010537723539898243
2023-08-01,29695.2,0.015871948257462798,0.011730071596247137
2023-08-02,29152.3,-0.018451604672008844,0.01287284197362666
2023-08-03,29187.2,0.0011964450899723876,0.012263323638079417
2023-08-04,29072.9,-0.003923788206609538,0.0081860006130938
2023-08-05,29047.1,-8.878183652676814E-4,0.008161809046772002
2023-08-06,29036.9,-3.512154846376968E-4,0.008035627771317432
2023-08-07,29179.0,0.004881837512242535,0.008124965391011221
2023-08-08,29766.6,0.019937687110748326,0.010116869026430662
2023-08-09,29570.8,-0.006599571624682628,0.010398422836991043
2023-08-10,29429.0,-0.004806805210472742,0.01048160756789835
2023-08-11,29399.0,-0.0010199225743049818,0.0104692652254045
2023-08-12,29412.4,4.556939719810809E-4,0.009160392680285944
2023-08-13,29285.1,-0.004337499879351491,0.007238276405319962
2023-08-14,29418.4,0.004541474668774915,0.00734396708785345
2023-08-15,29165.4,-0.00863725374113957,0.007767152638846491
2023-08-16,28698.5,-0.016138218589622482,0.009222827213370468
2023-08-17,26636.6,-0.07455864669189839,0.023970728207379943
2023-08-18,26046.6,-0.02239896845249712,0.02393368680481917
2023-08-19,26083.2,0.001404187471036441,0.022178310420857338
2023-08-20,26188.5,0.004028954192800291,0.022663742607409644
2023-08-21,26123.4,-0.0024889187204567443,0.022738169509191507
2023-08-22,26040.4,-0.003182286184852033,0.022654052271192823
2023-08-23,26417.4,0.014373705750844868,0.023723049944090323
2023-08-24,26160.0,-0.00979135736733968,0.023655213424955572
2023-08-25,26049.8,-0.004221435962280744,0.02325104563946304
2023-08-26,26002.4,-0.0018212491730203195,0.02341219967284522
2023-08-27,26087.4,0.0032635976888015527,0.023669067223340834
2023-08-28,26109.6,8.506236503472096E-4,0.009137414741661909
2023-08-29,27731.7,0.06027310040110522,0.019092131849794615
2023-08-30,27305.4,-0.015491678365509786,0.020123971616925185
2023-08-31,25936.2,-0.05144480857552489,0.026195792170247735
2023-09-01,25808.3,-0.004943530635082873,0.02622130981172649
2023-09-02,25869.7,0.002376254069108027,0.026230795168887308
2023-09-03,25969.4,0.00384652213976887,0.025818744360258574
2023-09-04,25806.3,-0.006300273661187138,0.025728674692791068
2023-09-05,25788.7,-6.822366773002254E-4,0.025709751030425436
2023-09-06,25763.8,-9.660056034652775E-4,0.025708032109402926
2023-09-07,26236.4,0.018177353657067966,0.02633167463517091
2023-09-08,25905.2,-0.012704038787602278,0.02663000813632695
2023-09-09,25891.3,-5.367158141447995E-4,0.01742398513554726
2023-09-10,25830.0,-0.0023703978323293376,0.017174838497790758
2023-09-11,25163.4,-0.02614604927030405,0.010881735851220741
2023-09-12,25832.4,0.026238960168819214,0.013897013131486884
2023-09-13,26231.1,0.015316211706885113,0.014638276838971107
2023-09-14,26535.5,0.01153772942667859,0.014954386565739669
2023-09-15,26610.0,0.002803625849769586,0.014701272780497607
2023-09-16,26568.5,-0.0015607814595986803,0.014724379354225632
2023-09-17,26539.8,-0.0010808104493583329,0.014727284482946532
2023-09-18,26758.3,0.008199212508206356,0.013966121645764077
2023-09-19,27228.6,0.01742318589333405,0.013792364644068925
2023-09-20,27135.1,-0.003439798696286582,0.01392612673411312
2023-09-21,26567.6,-0.021135664530900072,0.015838383090636756
2023-09-22,26583.8,6.095794466992847E-4,0.012740692596180193
2023-09-23,26580.8,-1.1285705161646252E-4,0.010652451163289486
2023-09-24,26252.3,-0.012435546403150014,0.010624944876100488
2023-09-25,26289.8,0.0014274270106196404,0.009949901423905411
2023-09-26,26214.9,-0.0028530798502824344,0.009888421107060381
2023-09-27,26359.9,0.005515964593139115,0.010101947452320171
2023-09-28,27026.8,0.02498505030222876,0.012724654470087183
2023-09-29,26920.1,-0.003955746822752347,0.01262673084074325
2023-09-30,26972.9,0.001959438772878149,0.011357051383205636
2023-10-01,27981.1,0.03669662400737811,0.015959453837599686
2023-10-02,27500.9,-0.01731055085040887,0.015418490429703181
2023-10-03,27428.2,-0.0026470501956149723,0.015502945314403252
2023-10-04,27800.0,0.01346433948247899,0.015782074963184903
2023-10-05,27413.8,-0.013989484456438163,0.015950714768631358
2023-10-06,27947.8,0.019291948277315195,0.016567324350759607
2023-10-07,27973.4,9.15574121740004E-4,0.01641421251937949
2023-10-08,27934.7,-0.001384415001799481,0.016561651612985014
2023-10-09,27586.1,-0.012557620963463755,0.015950775155917456
2023-10-10,27397.3,-0.0068675542813054725,0.016080612538043926
2023-10-11,26868.2,-0.01950103721641161,0.017288739170412522
2023-10-12,26760.9,-0.004001564194757756,0.012161495513757779
2023-10-13,26867.9,0.003990398516563752,0.011518342824438667
2023-10-14,26857.3,-3.9460067668603104E-4,0.0115279940657922
2023-10-15,27170.1,0.011579439140131317,0.011288090665229957
2023-10-16,28516.8,0.04837628332597002,0.018234752516187502
2023-10-17,28415.8,-0.0035480587907472084,0.017555225251099253
2023-10-18,28335.1,-0.00284400967718306,0.0176044775132114
